review_id,app_name,category,rating,review_date,user_id
514,Circlez,Social,3,2022-05-11,user_01263
515,GroupChat,Communication,5,2022-02-14,user_05119
516,Chatterbox,Social,5,2022-02-23,user_02283
517,QuickScan,Tools,3,2022-10-19,user_07149
518,LearnFast,Education,2,2022-12-17,user_02202
519,FileMaster,Tools,2,2022-12-27,user_03052
520,GroupChat,Communication,2,2022-06-24,user_00040
521,StepCounter,Health & Fitness,3,2022-08-02,user_04464
522,DealFinder,Shopping,4,2022-07-19,user_00917
523,FocusMate,Productivity,5,2022-02-03,user_07507
524,FocusMate,Productivity,4,2022-05-10,user_01726
525,Circlez,Social,1,2022-01-15,user_00426
526,HotelFind,Travel,4,2022-12-06,user_02434
527,QuizMaster,Education,3,2022-11-11,user_05159
528,StudyBot,Education,3,2022-07-07,user_05253
529,StepCounter,Health & Fitness,3,2022-02-12,user_03781
530,GroupChat,Communication,4,2022-04-06,user_01676
531,NoteSync,Productivity,3,2022-02-19,user_07634
532,LearnFast,Education,3,2022-09-16,user_02491
533,MealPlan,Health & Fitness,5,2022-01-06,user_01734
534,FitLogger,Health & Fitness,3,2022-03-10,user_04022
535,DealFinder,Shopping,1,2022-08-12,user_01653
536,MusicBox,Entertainment,3,2022-02-22,user_05484
537,CryptoWatch,Finance,3,2022-05-10,user_01094
538,FileMaster,Tools,5,2022-02-03,user_05414
539,TaskFlow,Productivity,5,2022-01-20,user_05019
540,MealPlan,Health & Fitness,4,2022-09-14,user_04453
541,GroupChat,Communication,1,2022-10-16,user_01426
542,CleanUp Pro,Tools,2,2022-11-02,user_02855
543,StepCounter,Health & Fitness,5,2022-10-20,user_02691
544,SnapFeed,Social,3,2022-09-09,user_06744
545,GroupChat,Communication,4,2022-06-06,user_05583
546,MessengerX,Communication,4,2022-10-29,user_00137
547,GroupChat,Communication,2,2022-02-05,user_02552
548,GroupChat,Communication,1,2022-09-16,user_05504
549,LearnFast,Education,5,2022-11-13,user_00767
550,Chatterbox,Social,5,2022-01-26,user_01802
551,StudyBot,Education,5,2022-11-03,user_03162
552,StepCounter,Health & Fitness,3,2022-05-24,user_04203
553,BudgetPal,Finance,4,2022-02-10,user_06752
554,MusicBox,Entertainment,5,2022-01-20,user_07154
555,DealFinder,Shopping,5,2022-11-20,user_02966
556,FileMaster,Tools,4,2022-10-26,user_00826
557,VoiceLink,Communication,5,2022-01-24,user_04005
558,CartQuick,Shopping,4,2022-11-03,user_06143
559,TripBuilder,Travel,5,2022-03-11,user_02338
560,BudgetPal,Finance,4,2022-02-03,user_07770
561,CartQuick,Shopping,1,2022-08-26,user_05886
562,CleanUp Pro,Tools,4,2022-02-19,user_04779
563,StudyBot,Education,1,2022-06-25,user_01766
564,MusicBox,Entertainment,5,2022-09-12,user_07744
565,StepCounter,Health & Fitness,1,2022-05-31,user_05152
566,CleanUp Pro,Tools,1,2022-08-29,user_00302
567,PriceAlert,Shopping,2,2022-08-21,user_04289
568,LearnFast,Education,2,2022-02-15,user_01851
569,CleanUp Pro,Tools,5,2022-04-20,user_06762
570,MessengerX,Communication,4,2022-11-05,user_07135
571,MealPlan,Health & Fitness,4,2022-07-17,user_04229
572,NoteSync,Productivity,2,2022-09-06,user_02740
573,StepCounter,Health & Fitness,1,2022-08-13,user_03094
574,MoneyTrack,Finance,5,2022-10-10,user_05696
575,BudgetPal,Finance,4,2022-10-28,user_07260
576,StudyBot,Education,1,2022-01-12,user_05842
577,DealFinder,Shopping,5,2022-09-23,user_07413
578,SnapFeed,Social,2,2022-05-02,user_06066
579,Chatterbox,Social,5,2022-04-10,user_03767
580,StepCounter,Health & Fitness,3,2022-10-02,user_05206
581,CleanUp Pro,Tools,1,2022-05-10,user_00764
582,StepCounter,Health & Fitness,2,2022-02-01,user_01350
583,StreamNow,Entertainment,4,2022-09-20,user_00785
584,MoneyTrack,Finance,3,2022-09-14,user_06674
585,CleanUp Pro,Tools,5,2022-01-25,user_02516
586,StudyBot,Education,1,2022-05-24,user_01704
587,MusicBox,Entertainment,3,2022-08-26,user_03993
588,StudyBot,Education,4,2022-08-26,user_06949
589,QuizMaster,Education,1,2022-01-10,user_05055
590,FocusMate,Productivity,4,2022-04-30,user_01794
591,PriceAlert,Shopping,1,2022-01-13,user_01995
592,GroupChat,Communication,2,2022-01-27,user_00547
593,GroupChat,Communication,5,2022-03-13,user_04205
594,MusicBox,Entertainment,2,2022-06-03,user_07563
595,Circlez,Social,5,2022-11-25,user_02405
596,DealFinder,Shopping,3,2022-11-16,user_07783
597,MusicBox,Entertainment,3,2022-06-18,user_02380
598,TaskFlow,Productivity,2,2022-04-20,user_07164
599,StudyBot,Education,3,2022-01-14,user_01600
600,StepCounter,Health & Fitness,5,2022-07-07,user_07745
601,FocusMate,Productivity,2,2022-09-16,user_01882
602,StudyBot,Education,2,2022-05-30,user_05589
603,QuickScan,Tools,2,2022-05-29,user_02019
604,GameHub,Entertainment,4,2022-06-15,user_04740
605,FileMaster,Tools,3,2022-03-22,user_04500
606,SnapFeed,Social,3,2022-12-12,user_07630
607,SnapFeed,Social,5,2022-03-23,user_04625
608,MoneyTrack,Finance,4,2022-04-17,user_06141
609,HotelFind,Travel,5,2022-08-31,user_02183
610,NoteSync,Productivity,3,2022-11-21,user_02797
611,FocusMate,Productivity,5,2022-03-08,user_06402
612,MusicBox,Entertainment,3,2022-03-10,user_06517
613,BudgetPal,Finance,5,2022-12-15,user_05830
614,StepCounter,Health & Fitness,5,2022-04-25,user_00894
615,HotelFind,Travel,4,2022-09-02,user_01227
616,DealFinder,Shopping,5,2022-02-03,user_00685
617,CleanUp Pro,Tools,5,2022-05-03,user_00678
618,MusicBox,Entertainment,4,2022-07-27,user_02580
619,GameHub,Entertainment,2,2022-10-04,user_04885
620,Chatterbox,Social,4,2022-01-05,user_07881
621,CartQuick,Shopping,2,2022-02-04,user_07706
622,CryptoWatch,Finance,2,2022-10-19,user_03630
623,CleanUp Pro,Tools,4,2022-04-26,user_07785
624,MealPlan,Health & Fitness,5,2022-05-26,user_05706
625,VoiceLink,Communication,5,2022-03-27,user_05018
626,Chatterbox,Social,5,2022-05-17,user_04501
627,CleanUp Pro,Tools,3,2022-10-21,user_03066
628,CryptoWatch,Finance,4,2022-12-31,user_07132
629,FlightAlert,Travel,5,2022-02-06,user_00871
630,FlightAlert,Travel,2,2022-05-18,user_05128
631,TripBuilder,Travel,3,2022-04-30,user_03888
632,SnapFeed,Social,5,2022-08-01,user_03428
633,TaskFlow,Productivity,4,2022-01-19,user_06727
634,HotelFind,Travel,5,2022-08-30,user_03393
635,StudyBot,Education,2,2022-11-06,user_06996
636,FlightAlert,Travel,3,2022-09-19,user_01722
637,SnapFeed,Social,1,2022-01-31,user_05820
638,GroupChat,Communication,4,2022-12-07,user_04735
639,TripBuilder,Travel,4,2022-12-15,user_07388
640,LearnFast,Education,5,2022-09-26,user_00502
641,GroupChat,Communication,5,2022-02-17,user_06515
642,SnapFeed,Social,3,2022-03-25,user_07511
643,NoteSync,Productivity,1,2022-09-13,user_01398
644,GameHub,Entertainment,1,2022-12-05,user_03698
645,MealPlan,Health & Fitness,4,2022-12-20,user_04222
646,GameHub,Entertainment,1,2022-02-25,user_04832
647,MusicBox,Entertainment,5,2022-05-02,user_00193
648,TaskFlow,Productivity,5,2022-01-07,user_00282
649,CartQuick,Shopping,4,2022-09-25,user_06525
650,Circlez,Social,5,2022-09-18,user_05416
651,QuickScan,Tools,5,2022-05-31,user_07959
652,GameHub,Entertainment,4,2022-09-29,user_07746
653,FitLogger,Health & Fitness,5,2022-05-22,user_03512
654,QuickScan,Tools,1,2022-04-13,user_01621
655,FocusMate,Productivity,5,2022-07-19,user_00650
656,GameHub,Entertainment,5,2022-07-28,user_02311
657,StreamNow,Entertainment,2,2022-12-04,user_04958
658,GameHub,Entertainment,2,2022-12-29,user_06127
659,PriceAlert,Shopping,4,2022-05-04,user_02935
660,LearnFast,Education,5,2022-01-08,user_00703
661,CartQuick,Shopping,4,2022-01-26,user_02323
662,StreamNow,Entertainment,5,2022-02-03,user_02531
663,GroupChat,Communication,1,2022-10-31,user_04160
664,VoiceLink,Communication,1,2022-12-16,user_07211
665,VoiceLink,Communication,1,2022-12-06,user_05298
666,StudyBot,Education,1,2022-12-28,user_06844
667,LearnFast,Education,3,2022-04-21,user_00561
668,Chatterbox,Social,4,2022-08-08,user_03219
669,VoiceLink,Communication,5,2022-01-18,user_07125
670,FileMaster,Tools,5,2022-08-26,user_03431
671,MusicBox,Entertainment,3,2022-04-24,user_06076
672,QuizMaster,Education,1,2022-07-14,user_04839
673,MessengerX,Communication,2,2022-12-05,user_07871
674,PriceAlert,Shopping,5,2022-12-24,user_06282
675,VoiceLink,Communication,4,2022-05-04,user_01149
676,LearnFast,Education,5,2022-04-08,user_00132
677,StudyBot,Education,1,2022-11-30,user_07356
678,StreamNow,Entertainment,1,2022-08-17,user_05015
679,GameHub,Entertainment,1,2022-02-23,user_05521
680,Circlez,Social,3,2022-02-11,user_00547
681,StreamNow,Entertainment,2,2022-06-18,user_05609
682,FocusMate,Productivity,1,2022-05-04,user_04827
683,NoteSync,Productivity,5,2022-11-17,user_02738
684,MoneyTrack,Finance,5,2022-03-23,user_00895
685,HotelFind,Travel,3,2022-02-26,user_07276
686,HotelFind,Travel,4,2022-02-11,user_05628
687,FlightAlert,Travel,1,2022-09-20,user_03362
688,MusicBox,Entertainment,2,2022-06-12,user_03811
689,StepCounter,Health & Fitness,2,2022-09-12,user_04383
690,FitLogger,Health & Fitness,1,2022-01-08,user_04339
691,CleanUp Pro,Tools,1,2022-04-11,user_07398
692,GroupChat,Communication,5,2022-05-22,user_00732
693,GameHub,Entertainment,1,2022-02-24,user_05925
694,MusicBox,Entertainment,2,2022-06-19,user_04373
695,StudyBot,Education,5,2022-03-21,user_01513
696,PriceAlert,Shopping,2,2022-10-20,user_00119
697,GroupChat,Communication,2,2022-05-01,user_01370
698,FileMaster,Tools,3,2022-06-08,user_06707
699,QuizMaster,Education,1,2022-11-15,user_03159
700,StudyBot,Education,4,2022-02-11,user_03047
701,CartQuick,Shopping,1,2022-05-15,user_01746
702,DealFinder,Shopping,3,2022-02-21,user_02697
703,StudyBot,Education,1,2022-06-17,user_04300
704,DealFinder,Shopping,3,2022-03-31,user_02063
705,CryptoWatch,Finance,4,2022-05-13,user_00092
706,CartQuick,Shopping,4,2022-07-08,user_04362
707,QuizMaster,Education,2,2022-04-23,user_05970
708,QuizMaster,Education,1,2022-10-26,user_04142
709,LearnFast,Education,4,2022-06-03,user_00971
710,CleanUp Pro,Tools,4,2022-01-19,user_01140
711,PriceAlert,Shopping,2,2022-06-25,user_00948
712,CleanUp Pro,Tools,5,2022-09-07,user_05902
713,TaskFlow,Productivity,5,2022-05-22,user_00191
714,Chatterbox,Social,3,2022-04-20,user_06995
715,SnapFeed,Social,4,2022-10-18,user_02310
716,NoteSync,Productivity,5,2022-03-27,user_02737
717,QuizMaster,Education,5,2022-02-08,user_06740
718,LearnFast,Education,2,2022-04-08,user_04871
719,HotelFind,Travel,3,2022-12-29,user_01191
720,FitLogger,Health & Fitness,5,2022-05-30,user_07036
721,QuickScan,Tools,1,2022-06-10,user_05676
722,QuickScan,Tools,1,2022-11-25,user_00404
723,LearnFast,Education,3,2022-07-09,user_01021
724,FileMaster,Tools,1,2022-04-11,user_00592
725,SnapFeed,Social,3,2022-04-06,user_02417
726,SnapFeed,Social,2,2022-02-05,user_01884
727,DealFinder,Shopping,4,2022-12-05,user_04520
728,MealPlan,Health & Fitness,3,2022-05-14,user_01268
729,TaskFlow,Productivity,5,2022-11-07,user_04541
730,MoneyTrack,Finance,5,2022-02-21,user_06662
731,FileMaster,Tools,2,2022-10-17,user_04716
732,VoiceLink,Communication,5,2022-04-06,user_04343
733,GameHub,Entertainment,5,2022-05-07,user_01866
734,MealPlan,Health & Fitness,2,2022-03-09,user_03584
735,QuickScan,Tools,1,2022-02-12,user_05760
736,CartQuick,Shopping,1,2022-08-22,user_05497
737,FitLogger,Health & Fitness,5,2022-04-12,user_07564
738,StepCounter,Health & Fitness,3,2022-10-02,user_04330
739,FlightAlert,Travel,4,2022-10-07,user_06352
740,StudyBot,Education,2,2022-07-01,user_01608
741,CartQuick,Shopping,4,2022-07-06,user_06374
742,MealPlan,Health & Fitness,5,2022-07-24,user_01936
743,MessengerX,Communication,1,2022-03-27,user_06464
744,PriceAlert,Shopping,4,2022-05-27,user_00214
745,TripBuilder,Travel,4,2022-10-30,user_07223
746,FileMaster,Tools,4,2022-06-27,user_02128
747,MusicBox,Entertainment,5,2022-01-09,user_04193
748,StepCounter,Health & Fitness,5,2022-04-08,user_02195
749,Chatterbox,Social,3,2022-05-24,user_03136
750,NoteSync,Productivity,5,2022-07-10,user_07269
751,QuizMaster,Education,4,2022-03-03,user_07003
752,CleanUp Pro,Tools,2,2022-07-12,user_06500
753,QuizMaster,Education,1,2022-12-16,user_04519
754,NoteSync,Productivity,1,2022-07-09,user_04706
755,FocusMate,Productivity,1,2022-09-20,user_02059
756,StepCounter,Health & Fitness,5,2022-06-24,user_07668
757,TaskFlow,Productivity,1,2022-08-22,user_00182
758,QuizMaster,Education,2,2022-11-08,user_00335
759,StreamNow,Entertainment,5,2022-02-09,user_07768
760,GroupChat,Communication,4,2022-08-09,user_02221
761,TripBuilder,Travel,2,2022-10-01,user_06704
762,BudgetPal,Finance,4,2022-03-29,user_02293
763,NoteSync,Productivity,2,2022-04-17,user_00102
764,MusicBox,Entertainment,5,2022-03-16,user_02339
765,QuizMaster,Education,4,2022-02-11,user_00702
766,TripBuilder,Travel,4,2022-05-27,user_06337
767,FileMaster,Tools,3,2022-03-25,user_04327
768,CartQuick,Shopping,5,2022-03-15,user_03685
769,PriceAlert,Shopping,3,2022-12-05,user_05224
770,TripBuilder,Travel,3,2022-03-21,user_00711
771,TaskFlow,Productivity,3,2022-06-10,user_04615
772,PriceAlert,Shopping,4,2022-12-27,user_05611
773,NoteSync,Productivity,1,2022-03-14,user_04570
774,VoiceLink,Communication,1,2022-04-06,user_07427
775,FlightAlert,Travel,5,2022-06-28,user_05667
776,StreamNow,Entertainment,2,2022-10-02,user_05406
777,DealFinder,Shopping,1,2022-06-26,user_05634
778,DealFinder,Shopping,3,2022-02-18,user_03224
779,MealPlan,Health & Fitness,4,2022-08-01,user_05125
780,MessengerX,Communication,2,2022-09-07,user_07571
781,CartQuick,Shopping,4,2022-09-15,user_03621
782,NoteSync,Productivity,4,2022-12-17,user_02418
783,GroupChat,Communication,5,2022-01-23,user_00997
784,BudgetPal,Finance,1,2022-06-11,user_07836
785,FitLogger,Health & Fitness,2,2022-02-19,user_07387
786,CleanUp Pro,Tools,4,2022-01-05,user_06224
787,BudgetPal,Finance,1,2022-01-21,user_06007
788,TripBuilder,Travel,1,2022-08-23,user_01081
789,BudgetPal,Finance,4,2022-01-11,user_01909
790,HotelFind,Travel,1,2022-03-21,user_02430
791,GameHub,Entertainment,1,2022-08-17,user_06290
792,MealPlan,Health & Fitness,1,2022-02-10,user_06307
793,QuizMaster,Education,3,2022-11-09,user_07540
794,GroupChat,Communication,1,2022-06-11,user_03720
795,Circlez,Social,5,2022-07-14,user_01660
796,GroupChat,Communication,5,2022-10-30,user_03872
797,QuickScan,Tools,4,2022-05-04,user_00415
798,CryptoWatch,Finance,2,2022-08-16,user_03407
799,MessengerX,Communication,4,2022-11-13,user_04451
800,PriceAlert,Shopping,3,2022-02-06,user_06579
801,TripBuilder,Travel,5,2022-03-24,user_06538
802,VoiceLink,Communication,5,2022-01-06,user_01350
803,GroupChat,Communication,5,2022-03-18,user_02828
804,GameHub,Entertainment,1,2022-04-07,user_02087
805,CryptoWatch,Finance,2,2022-07-11,user_04575
806,TripBuilder,Travel,1,2022-12-18,user_05224
807,PriceAlert,Shopping,2,2022-04-03,user_00023
808,StepCounter,Health & Fitness,3,2022-11-05,user_00528
809,PriceAlert,Shopping,3,2022-04-23,user_02749
810,StepCounter,Health & Fitness,3,2022-05-01,user_06993
811,MealPlan,Health & Fitness,4,2022-02-08,user_06411
812,MoneyTrack,Finance,3,2022-09-19,user_01142
813,Circlez,Social,3,2022-12-02,user_02339
814,Circlez,Social,2,2022-08-06,user_02182
815,MusicBox,Entertainment,4,2022-08-26,user_06560
816,FileMaster,Tools,3,2022-08-23,user_05891
817,SnapFeed,Social,5,2022-03-27,user_04460
818,TripBuilder,Travel,3,2022-10-12,user_05312
819,PriceAlert,Shopping,3,2022-05-24,user_07599
820,CryptoWatch,Finance,1,2022-02-03,user_04517
821,CleanUp Pro,Tools,5,2022-11-11,user_07896
822,MusicBox,Entertainment,4,2022-05-31,user_03833
823,GameHub,Entertainment,5,2022-07-10,user_00295
824,FlightAlert,Travel,4,2022-12-18,user_01867
825,MusicBox,Entertainment,4,2022-02-28,user_07536
826,Circlez,Social,1,2022-05-18,user_02067
827,VoiceLink,Communication,1,2022-01-27,user_02464
828,FitLogger,Health & Fitness,3,2022-03-21,user_04114
829,CryptoWatch,Finance,5,2022-04-12,user_06825
830,DealFinder,Shopping,3,2022-02-20,user_05745
831,FileMaster,Tools,3,2022-10-17,user_01226
832,CleanUp Pro,Tools,5,2022-06-26,user_06042
833,StudyBot,Education,3,2022-06-02,user_01321
834,LearnFast,Education,5,2022-03-28,user_04375
835,LearnFast,Education,4,2022-06-13,user_04695
836,QuizMaster,Education,5,2022-04-24,user_03691
837,StreamNow,Entertainment,4,2022-11-19,user_02511
838,BudgetPal,Finance,2,2022-07-29,user_02680
839,FileMaster,Tools,3,2022-07-09,user_02199
840,Chatterbox,Social,5,2022-03-13,user_02777
841,BudgetPal,Finance,1,2022-03-26,user_06377
842,FitLogger,Health & Fitness,5,2022-06-06,user_02513
843,NoteSync,Productivity,1,2022-10-28,user_07525
844,TripBuilder,Travel,4,2022-01-19,user_03818
845,TaskFlow,Productivity,5,2022-12-11,user_00749
846,CleanUp Pro,Tools,3,2022-05-25,user_01411
847,FlightAlert,Travel,2,2022-10-20,user_03713
848,CryptoWatch,Finance,4,2022-08-10,user_04828
849,FitLogger,Health & Fitness,1,2022-08-03,user_03325
850,HotelFind,Travel,3,2022-01-26,user_03177
851,CartQuick,Shopping,1,2022-01-13,user_02051
852,LearnFast,Education,5,2022-06-15,user_05817
853,StepCounter,Health & Fitness,3,2022-05-02,user_03834
854,QuickScan,Tools,5,2022-04-11,user_07102
855,LearnFast,Education,5,2022-08-20,user_02410
856,FitLogger,Health & Fitness,5,2022-04-25,user_01280
857,QuickScan,Tools,1,2022-01-06,user_03883
858,Circlez,Social,5,2022-05-22,user_00085
859,MusicBox,Entertainment,1,2022-11-08,user_06644
860,NoteSync,Productivity,5,2022-03-03,user_07728
861,StreamNow,Entertainment,4,2022-05-12,user_06810
862,CryptoWatch,Finance,3,2022-02-14,user_07648
863,MusicBox,Entertainment,2,2022-08-29,user_04035
864,VoiceLink,Communication,2,2022-06-28,user_05395
865,VoiceLink,Communication,5,2022-12-02,user_07586
866,StudyBot,Education,1,2022-08-29,user_04153
867,MusicBox,Entertainment,2,2022-04-17,user_04925
868,FitLogger,Health & Fitness,1,2022-06-14,user_01182
869,HotelFind,Travel,1,2022-07-02,user_06555
870,LearnFast,Education,3,2022-12-29,user_03927
871,MusicBox,Entertainment,4,2022-05-07,user_07021
872,MoneyTrack,Finance,3,2022-11-11,user_06238
873,StudyBot,Education,2,2022-03-09,user_06321
874,VoiceLink,Communication,5,2022-08-31,user_00157
875,LearnFast,Education,4,2022-05-08,user_03410
876,MusicBox,Entertainment,5,2022-07-07,user_00415
877,CartQuick,Shopping,2,2022-02-22,user_05875
878,VoiceLink,Communication,3,2022-07-29,user_07495
879,Circlez,Social,4,2022-01-07,user_06561
880,VoiceLink,Communication,5,2022-11-08,user_05434
881,QuizMaster,Education,5,2022-01-04,user_05069
882,QuizMaster,Education,3,2022-06-06,user_05399
883,GroupChat,Communication,5,2022-12-03,user_04314
884,TaskFlow,Productivity,4,2022-02-11,user_05281
885,TaskFlow,Productivity,4,2022-07-03,user_03629
886,MoneyTrack,Finance,2,2022-04-01,user_05364
887,StepCounter,Health & Fitness,4,2022-01-15,user_04721
888,QuizMaster,Education,4,2022-01-19,user_07326
889,StreamNow,Entertainment,3,2022-08-26,user_03064
890,HotelFind,Travel,1,2022-02-09,user_06111
891,CartQuick,Shopping,1,2022-12-04,user_00306
892,CartQuick,Shopping,4,2022-07-10,user_02760
893,FitLogger,Health & Fitness,2,2022-11-10,user_01414
894,FileMaster,Tools,2,2022-03-30,user_05183
895,HotelFind,Travel,4,2022-11-05,user_02936
896,CleanUp Pro,Tools,3,2022-04-05,user_01155
897,StepCounter,Health & Fitness,5,2022-11-10,user_06396
898,FitLogger,Health & Fitness,4,2022-07-22,user_04352
899,HotelFind,Travel,1,2022-11-19,user_03305
900,StepCounter,Health & Fitness,5,2022-02-13,user_07679
901,StepCounter,Health & Fitness,5,2022-02-18,user_04145
902,TripBuilder,Travel,1,2022-02-08,user_07807
903,TripBuilder,Travel,2,2022-01-11,user_03542
904,SnapFeed,Social,4,2022-10-14,user_04030
905,FocusMate,Productivity,2,2022-08-28,user_05119
906,SnapFeed,Social,4,2022-10-17,user_04504
907,QuizMaster,Education,5,2022-07-28,user_04588
908,Chatterbox,Social,3,2022-10-23,user_03238
909,Chatterbox,Social,4,2022-12-24,user_03041
910,HotelFind,Travel,2,2022-10-10,user_01971
911,GameHub,Entertainment,5,2022-10-19,user_06432
912,TripBuilder,Travel,5,2022-04-10,user_06694
913,QuizMaster,Education,5,2022-11-19,user_03543
914,GameHub,Entertainment,1,2022-12-31,user_05937
915,HotelFind,Travel,2,2022-05-08,user_02721
916,QuizMaster,Education,5,2022-11-28,user_07327
917,CryptoWatch,Finance,1,2022-03-18,user_04077
918,QuizMaster,Education,4,2022-05-14,user_00580
919,QuickScan,Tools,5,2022-07-14,user_01119
920,MusicBox,Entertainment,2,2022-08-22,user_04959
921,PriceAlert,Shopping,5,2022-10-01,user_07488
922,GroupChat,Communication,4,2022-07-14,user_03075
923,HotelFind,Travel,2,2022-05-24,user_07564
