user_id,device_type,region,account_age_days
user_00773,Android flagship,North America,92
user_00774,Android flagship,Southeast Asia,700
user_00775,Android budget,Eastern Europe,29
user_00776,Android mid-range,Southeast Asia,78
user_00777,iOS,Latin America,803
user_00778,Android mid-range,Southeast Asia,1
user_00779,Android flagship,Southeast Asia,147
user_00780,Android mid-range,Southeast Asia,23
user_00781,Android mid-range,North America,77
user_00782,Android flagship,Latin America,478
user_00783,Android budget,Western Europe,46
user_00784,iOS,North America,643
user_00785,Android flagship,Latin America,20
user_00786,Android flagship,Western Europe,188
user_00787,Android budget,Western Europe,1050
user_00788,iOS,North America,60
user_00789,Android budget,Western Europe,1
user_00790,Android budget,North America,23
user_00791,Android mid-range,Eastern Europe,56
user_00792,Android budget,Western Europe,274
user_00793,iOS,Southeast Asia,18
user_00794,Android flagship,Eastern Europe,569
user_00795,Android mid-range,Southeast Asia,65
user_00796,Android flagship,Latin America,326
user_00797,iOS,Western Europe,296
user_00798,Android flagship,Southeast Asia,1065
user_00799,iOS,Eastern Europe,22
user_00800,Android mid-range,North America,91
user_00801,iOS,Western Europe,17
user_00802,Android budget,Western Europe,137
user_00803,Android flagship,Latin America,975
user_00804,Android mid-range,North America,588
user_00805,iOS,Southeast Asia,120
user_00806,Android mid-range,North America,248
user_00807,Android budget,North America,8
user_00808,iOS,Western Europe,6
user_00809,Android flagship,Eastern Europe,190
user_00810,Android budget,Latin America,422
user_00811,Android flagship,Eastern Europe,212
user_00812,Android mid-range,North America,82
user_00813,Android flagship,Western Europe,949
user_00814,iOS,North America,589
user_00815,iOS,North America,625
user_00816,iOS,North America,1196
user_00817,iOS,Latin America,15
user_00818,Android mid-range,Latin America,50
user_00819,Android mid-range,North America,129
user_00820,Android budget,North America,253
user_00821,Android budget,Latin America,15
user_00822,Android budget,Latin America,36
user_00823,Android mid-range,Latin America,47
user_00824,Android budget,Eastern Europe,111
user_00825,iOS,Southeast Asia,886
user_00826,iOS,North America,21
user_00827,Android budget,Southeast Asia,473
user_00828,Android mid-range,North America,1060
user_00829,Android flagship,Western Europe,248
user_00830,Android budget,South Asia,6
user_00831,Android budget,Latin America,66
user_00832,Android budget,Southeast Asia,116
user_00833,Android mid-range,North America,83
user_00834,Android budget,North America,69
user_00835,iOS,Latin America,26
user_00836,Android budget,Western Europe,1150
user_00837,Android budget,South Asia,753
user_00838,Android budget,North America,735
user_00839,iOS,Western Europe,171
user_00840,Android budget,Southeast Asia,0
user_00841,iOS,Western Europe,59
user_00842,Android flagship,Southeast Asia,1069
user_00843,iOS,Latin America,28
user_00844,Android flagship,Southeast Asia,310
user_00845,Android flagship,Latin America,123
user_00846,Android budget,Western Europe,156
user_00847,Android flagship,North America,872
user_00848,Android budget,Latin America,53
user_00849,Android budget,Southeast Asia,361
user_00850,iOS,North America,147
user_00851,Android mid-range,North America,187
user_00852,Android budget,North America,1
user_00853,Android mid-range,Eastern Europe,50
user_00854,Android budget,North America,778
user_00855,Android budget,North America,295
user_00856,Android budget,Western Europe,717
user_00857,iOS,Eastern Europe,351
user_00858,Android flagship,South Asia,96
user_00859,Android flagship,North America,302
user_00860,Android budget,Western Europe,18
user_00861,iOS,South Asia,659
user_00862,iOS,Eastern Europe,755
user_00863,Android budget,Eastern Europe,189
user_00864,Android flagship,North America,56
user_00865,Android mid-range,Western Europe,100
user_00866,Android flagship,North America,188
user_00867,iOS,North America,12
user_00868,Android flagship,Eastern Europe,89
user_00869,Android budget,Western Europe,225
user_00870,Android mid-range,Western Europe,9
user_00871,Android mid-range,Western Europe,55
user_00872,Android budget,North America,11
user_00873,iOS,Western Europe,1176
user_00874,Android budget,Western Europe,372
user_00875,Android mid-range,North America,205
user_00876,Android budget,Western Europe,957
user_00877,Android mid-range,Eastern Europe,849
user_00878,Android budget,Southeast Asia,58
user_00879,Android mid-range,North America,241
user_00880,Android budget,North America,614
user_00881,Android budget,Southeast Asia,186
user_00882,Android budget,Southeast Asia,1087
user_00883,Android flagship,Southeast Asia,0
user_00884,iOS,Southeast Asia,100
user_00885,Android budget,Latin America,242
user_00886,Android mid-range,Western Europe,683
user_00887,iOS,Latin America,75
user_00888,Android budget,Western Europe,180
user_00889,Android flagship,Southeast Asia,704
user_00890,Android flagship,Latin America,288
user_00891,iOS,North America,1105
user_00892,Android budget,Western Europe,730
user_00893,Android mid-range,Southeast Asia,864
user_00894,iOS,Western Europe,929
user_00895,iOS,Southeast Asia,307
user_00896,Android budget,Latin America,136
user_00897,Android budget,Southeast Asia,55
user_00898,iOS,North America,668
user_00899,Android budget,Southeast Asia,96
user_00900,iOS,Southeast Asia,1073
user_00901,Android flagship,Latin America,939
user_00902,Android budget,North America,33
user_00903,Android budget,North America,4
user_00904,Android budget,Eastern Europe,149
user_00905,Android flagship,Eastern Europe,19
user_00906,Android budget,South Asia,697
user_00907,iOS,South Asia,636
user_00908,Android mid-range,Western Europe,3
user_00909,Android budget,North America,138
user_00910,Android mid-range,North America,175
user_00911,iOS,Western Europe,314
user_00912,Android mid-range,Southeast Asia,755
user_00913,iOS,Western Europe,1139
user_00914,Android budget,Southeast Asia,287
user_00915,Android mid-range,Latin America,891
user_00916,Android mid-range,Western Europe,498
user_00917,Android budget,North America,838
user_00918,iOS,North America,796
user_00919,Android mid-range,South Asia,2
user_00920,Android budget,North America,81
user_00921,Android budget,North America,219
user_00922,iOS,Western Europe,294
user_00923,Android budget,Latin America,769
user_00924,Android budget,Western Europe,196
user_00925,Android flagship,Western Europe,131
user_00926,iOS,Southeast Asia,152
user_00927,iOS,Latin America,976
user_00928,Android mid-range,Eastern Europe,67
user_00929,Android mid-range,Southeast Asia,282
user_00930,Android budget,North America,22
user_00931,Android budget,Western Europe,21
user_00932,Android flagship,Eastern Europe,25
user_00933,Android mid-range,Western Europe,33
user_00934,iOS,Eastern Europe,256
user_00935,Android flagship,Southeast Asia,20
user_00936,Android mid-range,Western Europe,71
user_00937,Android mid-range,North America,264
user_00938,Android mid-range,North America,250
user_00939,Android budget,Latin America,183
user_00940,Android flagship,Western Europe,271
user_00941,Android flagship,Western Europe,111
user_00942,Android budget,Southeast Asia,122
user_00943,Android mid-range,North America,68
user_00944,Android mid-range,North America,175
user_00945,Android flagship,Eastern Europe,591
user_00946,iOS,North America,349
user_00947,Android budget,Western Europe,784
user_00948,Android budget,North America,361
user_00949,Android flagship,Western Europe,21
user_00950,Android mid-range,South Asia,63
user_00951,iOS,Southeast Asia,323
user_00952,Android flagship,North America,25
user_00953,Android flagship,Southeast Asia,460
user_00954,Android budget,Southeast Asia,970
user_00955,iOS,Western Europe,27
user_00956,Android flagship,Southeast Asia,558
user_00957,Android mid-range,North America,5
user_00958,Android budget,Western Europe,34
user_00959,iOS,Western Europe,17
user_00960,Android mid-range,North America,435
user_00961,iOS,North America,1105
user_00962,Android mid-range,North America,146
user_00963,Android flagship,Latin America,123
user_00964,Android budget,North America,1043
user_00965,iOS,North America,281
user_00966,iOS,Western Europe,16
user_00967,Android budget,Latin America,223
user_00968,Android flagship,Latin America,28
user_00969,Android budget,Eastern Europe,27
user_00970,Android budget,Latin America,16
user_00971,Android budget,Southeast Asia,36
user_00972,Android budget,Southeast Asia,559
user_00973,iOS,Southeast Asia,150
user_00974,Android budget,Eastern Europe,298
user_00975,Android mid-range,North America,25
user_00976,Android flagship,Eastern Europe,35
user_00977,iOS,North America,318
user_00978,Android flagship,Western Europe,317
user_00979,Android mid-range,Eastern Europe,14
user_00980,Android mid-range,North America,512
user_00981,Android mid-range,South Asia,219
user_00982,Android budget,Latin America,182
user_00983,Android mid-range,Latin America,292
user_00984,Android budget,Eastern Europe,224
user_00985,Android mid-range,South Asia,31
user_00986,Android flagship,Western Europe,307
user_00987,Android mid-range,South Asia,57
user_00988,Android flagship,Western Europe,146
user_00989,Android budget,North America,282
user_00990,Android flagship,North America,1
user_00991,iOS,Latin America,45
user_00992,Android mid-range,North America,633
user_00993,Android budget,Southeast Asia,335
user_00994,iOS,South Asia,7
user_00995,Android budget,Southeast Asia,34
user_00996,Android flagship,Southeast Asia,1114
user_00997,Android budget,Western Europe,443
user_00998,Android budget,Southeast Asia,145
user_00999,Android budget,Western Europe,277
user_01000,Android mid-range,North America,1190
user_01001,Android flagship,Southeast Asia,112
user_01002,iOS,North America,501
user_01003,Android budget,Eastern Europe,280
user_01004,Android budget,Eastern Europe,61
user_01005,Android budget,Southeast Asia,78
user_01006,Android budget,Latin America,303
user_01007,Android mid-range,North America,68
user_01008,Android budget,Eastern Europe,43
user_01009,Android flagship,Western Europe,29
user_01010,iOS,Southeast Asia,1156
user_01011,Android flagship,Western Europe,368
user_01012,Android flagship,Western Europe,17
user_01013,iOS,Southeast Asia,68
user_01014,Android budget,Eastern Europe,88
user_01015,Android flagship,Western Europe,341
user_01016,Android flagship,Eastern Europe,986
user_01017,Android budget,Western Europe,45
user_01018,Android flagship,Western Europe,5
user_01019,iOS,Southeast Asia,110
user_01020,Android flagship,North America,511
user_01021,Android budget,North America,28
user_01022,iOS,South Asia,569
user_01023,Android mid-range,Latin America,935
user_01024,Android flagship,Latin America,29
user_01025,iOS,Western Europe,67
user_01026,Android mid-range,North America,756
user_01027,Android flagship,North America,498
user_01028,Android budget,Eastern Europe,1155
user_01029,iOS,Eastern Europe,27
user_01030,Android mid-range,North America,49
user_01031,Android mid-range,Eastern Europe,316
user_01032,Android budget,North America,556
user_01033,Android flagship,North America,15
user_01034,iOS,Western Europe,86
user_01035,Android budget,North America,9
user_01036,iOS,Southeast Asia,337
user_01037,Android budget,North America,103
user_01038,Android budget,Southeast Asia,185
user_01039,Android flagship,Southeast Asia,74
user_01040,Android budget,North America,17
user_01041,Android budget,Southeast Asia,220
user_01042,Android budget,North America,4
user_01043,Android flagship,Latin America,82
user_01044,iOS,North America,16
user_01045,Android budget,South Asia,23
user_01046,Android budget,Eastern Europe,21
user_01047,Android mid-range,Western Europe,4
user_01048,Android budget,Southeast Asia,47
user_01049,Android mid-range,Latin America,6
user_01050,iOS,Eastern Europe,203
user_01051,iOS,South Asia,24
user_01052,Android flagship,Western Europe,212
user_01053,iOS,Western Europe,517
user_01054,Android budget,Eastern Europe,61
user_01055,Android flagship,Western Europe,14
user_01056,Android budget,North America,233
user_01057,iOS,North America,851
user_01058,Android budget,Western Europe,196
